Date,Open,High,Low,Close,Adj Close,Volume
2011-08-30,41850.000000,41850.000000,40200.000000,40500.000000,33699.984375,260154
2011-08-31,40550.000000,42450.000000,39850.000000,42100.000000,35031.347656,397154
2011-09-01,43300.000000,43700.000000,40850.000000,41500.000000,34532.093750,403346
2011-09-02,41500.000000,42350.000000,41200.000000,41850.000000,34823.324219,138908
2011-09-05,40550.000000,41000.000000,38200.000000,38650.000000,32160.607422,250667
2011-09-06,37500.000000,38000.000000,34400.000000,35950.000000,29913.941406,613980
2011-09-07,36600.000000,37300.000000,34650.000000,35750.000000,29747.523438,684513
2011-09-08,36800.000000,37100.000000,35650.000000,36600.000000,30454.806641,405717
2011-09-09,36650.000000,36650.000000,35200.000000,35400.000000,29456.287109,160998
2011-09-14,34750.000000,35000.000000,32800.000000,33300.000000,27708.880859,314565
2011-09-15,34000.000000,34300.000000,30400.000000,32250.000000,26835.175781,461978
2011-09-16,32900.000000,33900.000000,32400.000000,33600.000000,27958.507813,360798
2011-09-19,33050.000000,33300.000000,31800.000000,31800.000000,26460.736328,246956
2011-09-20,31600.000000,32800.000000,30750.000000,31800.000000,26460.736328,320515
2011-09-21,32200.000000,33200.000000,31350.000000,33200.000000,27625.669922,290586
2011-09-22,31800.000000,33700.000000,31600.000000,33300.000000,27708.880859,329946
2011-09-23,31600.000000,32400.000000,28350.000000,28350.000000,23589.992188,773933
2011-09-26,28400.000000,28850.000000,24100.000000,25400.000000,21135.302734,981106
2011-09-27,26300.000000,26800.000000,25050.000000,26350.000000,21925.796875,627797
2011-09-28,26800.000000,27500.000000,25900.000000,25900.000000,21551.349609,453785
2011-09-29,25100.000000,26100.000000,24050.000000,25850.000000,21509.746094,668318
2011-09-30,25200.000000,26350.000000,24800.000000,25550.000000,21260.117188,440589
2011-10-04,23100.000000,23550.000000,22700.000000,23000.000000,19138.263672,379012
2011-10-05,23250.000000,24250.000000,22450.000000,23500.000000,19554.314453,445398
2011-10-06,24350.000000,25750.000000,24100.000000,25750.000000,21426.535156,455973
2011-10-07,26100.000000,29000.000000,25800.000000,27800.000000,23132.337891,697763
2011-10-10,27600.000000,29400.000000,27100.000000,28550.000000,23756.412109,263993
2011-10-11,29500.000000,32500.000000,29250.000000,29800.000000,24796.537109,671309
2011-10-12,29800.000000,31300.000000,28750.000000,31000.000000,25795.054688,362927
2011-10-13,31850.000000,32950.000000,31400.000000,31400.000000,26127.890625,441139
2011-10-14,31300.000000,31300.000000,30300.000000,31000.000000,25795.054688,170585
2011-10-17,31750.000000,32450.000000,31700.000000,32200.000000,26793.570313,146801
2011-10-18,30450.000000,31700.000000,30450.000000,30800.000000,25628.634766,175889
2011-10-19,31200.000000,31450.000000,30150.000000,30450.000000,25337.400391,105013
2011-10-20,30350.000000,30450.000000,28200.000000,28200.000000,23465.177734,309525
2011-10-21,28700.000000,29700.000000,27500.000000,29400.000000,24463.695313,408265
2011-10-24,30100.000000,32250.000000,30100.000000,31950.000000,26585.548828,276634
2011-10-25,32950.000000,33800.000000,31950.000000,31950.000000,26585.548828,428576
2011-10-26,32100.000000,32950.000000,31350.000000,32550.000000,27084.806641,222588
2011-10-27,33350.000000,34700.000000,32250.000000,34700.000000,28873.820313,437667
2011-10-28,37000.000000,37500.000000,34700.000000,35300.000000,29373.072266,593331
2011-10-31,35800.000000,36000.000000,34450.000000,34500.000000,28707.400391,167346
2011-11-01,32500.000000,34500.000000,32500.000000,33600.000000,27958.507813,218849
2011-11-02,31550.000000,31950.000000,30050.000000,31500.000000,26211.103516,576937
2011-11-03,31900.000000,31900.000000,30400.000000,31700.000000,26377.523438,207354
2011-11-04,32650.000000,33300.000000,32300.000000,32300.000000,26876.781250,248443
2011-11-07,32450.000000,32900.000000,31700.000000,32750.000000,27251.226563,113038
2011-11-08,33250.000000,33300.000000,31100.000000,31200.000000,25961.474609,213676
2011-11-09,31900.000000,32050.000000,30350.000000,30950.000000,25753.449219,154800
2011-11-10,29400.000000,29700.000000,28100.000000,28400.000000,23631.599609,433343
2011-11-11,28900.000000,29050.000000,27800.000000,28650.000000,23839.621094,277543
2011-11-14,29750.000000,31400.000000,29350.000000,30850.000000,25670.236328,382856
2011-11-15,30300.000000,31350.000000,30050.000000,31100.000000,25878.263672,228254
2011-11-16,31450.000000,31500.000000,30050.000000,30200.000000,25129.375000,151225
2011-11-17,30500.000000,30500.000000,29200.000000,29700.000000,24713.322266,194052
2011-11-18,28800.000000,29200.000000,27700.000000,28100.000000,23381.970703,380409
2011-11-21,28300.000000,28900.000000,27700.000000,28650.000000,23839.621094,149876
2011-11-22,27800.000000,28200.000000,27550.000000,28000.000000,23298.759766,187067
2011-11-23,28000.000000,28050.000000,26850.000000,27050.000000,22508.263672,146463
2011-11-24,26050.000000,26900.000000,25950.000000,26650.000000,22175.425781,254999
2011-11-25,26000.000000,26300.000000,25200.000000,25350.000000,21093.695313,277102
2011-11-28,25600.000000,26300.000000,25250.000000,25700.000000,21384.931641,380318
2011-11-29,26250.000000,26700.000000,25800.000000,26450.000000,22009.007813,421319
2011-11-30,26250.000000,27100.000000,25850.000000,26800.000000,22300.240234,331251
2011-12-01,29900.000000,30800.000000,28600.000000,30800.000000,25628.634766,1080411
2011-12-02,30800.000000,30800.000000,29700.000000,30300.000000,25212.583984,479798
2011-12-05,30550.000000,31400.000000,29900.000000,31350.000000,26086.289063,282647
2011-12-06,30850.000000,30900.000000,29500.000000,30100.000000,25046.167969,302696
2011-12-07,30350.000000,30750.000000,29900.000000,30100.000000,25046.167969,133600
2011-12-08,30100.000000,30650.000000,29650.000000,30050.000000,25004.560547,251602
2011-12-09,29150.000000,29700.000000,28850.000000,29000.000000,24130.857422,173020
2011-12-12,30000.000000,30350.000000,29700.000000,30250.000000,25170.976563,217143
2011-12-13,29600.000000,30150.000000,29250.000000,30000.000000,24962.955078,261442
2011-12-14,30000.000000,30500.000000,29150.000000,29300.000000,24380.486328,208803
2011-12-15,28050.000000,28300.000000,26650.000000,27000.000000,22466.658203,633317
2011-12-16,27250.000000,27850.000000,27050.000000,27500.000000,22882.708984,282876
2011-12-19,27650.000000,30650.000000,26100.000000,26400.000000,21967.402344,1899534
2011-12-20,27000.000000,27150.000000,26000.000000,26100.000000,21717.771484,450384
2011-12-21,27050.000000,27200.000000,26550.000000,26750.000000,22258.634766,318998
2011-12-22,26100.000000,26700.000000,26100.000000,26400.000000,21967.402344,227229
2011-12-23,26700.000000,27150.000000,26300.000000,26900.000000,22383.449219,348552
2011-12-26,27150.000000,27250.000000,26350.000000,26700.000000,22217.029297,193328
2011-12-27,26500.000000,26800.000000,25900.000000,26250.000000,21842.587891,279551
2011-12-28,26250.000000,26600.000000,25650.000000,26150.000000,22096.076172,275366
2011-12-29,26150.000000,26400.000000,25500.000000,26200.000000,22138.324219,251395
2012-01-02,26000.000000,26150.000000,25500.000000,26100.000000,22053.828125,285399
2012-01-03,26350.000000,27050.000000,26150.000000,26800.000000,22645.310547,457063
2012-01-04,27300.000000,28500.000000,27000.000000,28200.000000,23828.275391,848695
2012-01-05,28050.000000,28450.000000,27700.000000,28000.000000,23659.283203,208924
2012-01-06,28150.000000,28450.000000,27050.000000,27400.000000,23152.296875,199343
2012-01-09,27000.000000,27800.000000,26650.000000,27350.000000,23110.048828,137119
2012-01-10,27650.000000,28950.000000,27500.000000,28750.000000,24293.011719,392771
2012-01-11,29100.000000,30400.000000,28850.000000,30050.000000,25391.478516,596178
2012-01-12,29900.000000,30850.000000,29300.000000,30400.000000,25687.216797,512221
2012-01-13,30800.000000,30900.000000,29650.000000,30200.000000,25518.226563,271644
2012-01-16,29750.000000,30000.000000,29150.000000,29250.000000,24715.501953,210327
2012-01-17,29800.000000,29950.000000,29250.000000,29700.000000,25095.734375,344810
2012-01-18,29700.000000,31050.000000,29300.000000,30800.000000,26025.212891,644473
2012-01-19,31400.000000,31450.000000,30550.000000,30950.000000,26151.953125,483681
2012-01-20,30900.000000,31350.000000,30600.000000,30800.000000,26025.212891,368799
2012-01-25,31100.000000,31100.000000,29500.000000,29500.000000,24926.744141,356007
2012-01-26,30050.000000,31350.000000,29750.000000,31350.000000,26489.949219,650960
2012-01-27,31650.000000,32150.000000,30900.000000,31650.000000,26743.433594,477017
2012-01-30,31750.000000,31750.000000,30650.000000,30650.000000,25898.464844,217941
2012-01-31,30650.000000,31750.000000,30200.000000,31500.000000,26616.691406,469898
2012-02-01,31800.000000,32950.000000,31250.000000,32800.000000,27715.156250,516268
2012-02-02,33500.000000,35000.000000,33350.000000,34750.000000,29362.859375,808570
2012-02-03,34900.000000,34950.000000,33850.000000,34300.000000,28982.617188,248143
2012-02-06,34950.000000,35500.000000,29200.000000,33850.000000,28602.378906,410488
2012-02-07,33850.000000,34600.000000,33650.000000,33700.000000,28475.634766,292973
2012-02-08,34500.000000,35950.000000,34100.000000,35850.000000,30292.330078,552272
2012-02-09,36150.000000,36400.000000,35400.000000,36400.000000,30757.064453,360802
2012-02-10,36350.000000,36350.000000,35500.000000,35800.000000,30250.082031,295959
2012-02-13,35900.000000,35900.000000,34250.000000,34900.000000,29489.603516,336368
2012-02-14,34450.000000,34500.000000,33500.000000,33700.000000,28475.634766,501339
2012-02-15,33700.000000,34700.000000,33700.000000,33950.000000,28686.878906,462793
2012-02-16,33500.000000,33550.000000,32350.000000,32500.000000,27461.664063,376896
2012-02-17,33050.000000,33650.000000,32900.000000,32900.000000,27799.656250,257955
2012-02-20,33800.000000,35000.000000,33800.000000,34600.000000,29236.111328,488514
2012-02-21,34700.000000,34800.000000,33300.000000,33800.000000,28560.130859,292332
2012-02-22,34600.000000,35150.000000,34250.000000,34600.000000,29236.111328,369534
2012-02-23,34300.000000,35050.000000,33850.000000,34300.000000,28982.617188,201283
2012-02-24,34600.000000,34950.000000,33900.000000,34300.000000,28982.617188,170051
2012-02-27,34750.000000,34750.000000,33350.000000,33650.000000,28433.386719,186908
2012-02-28,33300.000000,33700.000000,33000.000000,33700.000000,28475.634766,189730
2012-02-29,33900.000000,34600.000000,33800.000000,33900.000000,28644.628906,236151
2012-03-02,33900.000000,34100.000000,33250.000000,33300.000000,28137.646484,267785
2012-03-05,33300.000000,33300.000000,32200.000000,32300.000000,27292.671875,293882
2012-03-06,32450.000000,32750.000000,30850.000000,31300.000000,26447.697266,380869
2012-03-07,30450.000000,31750.000000,30400.000000,31400.000000,26532.191406,292087
2012-03-08,31800.000000,32700.000000,31050.000000,32350.000000,27334.921875,216584
2012-03-09,32700.000000,32800.000000,32050.000000,32550.000000,27503.914063,217761
2012-03-12,32400.000000,32750.000000,32150.000000,32450.000000,27419.416016,107152
2012-03-13,32450.000000,32750.000000,32100.000000,32200.000000,27208.171875,129841
2012-03-14,33000.000000,33100.000000,32700.000000,32750.000000,27672.908203,238981
2012-03-15,32850.000000,33100.000000,31550.000000,31650.000000,26743.433594,339093
2012-03-16,31900.000000,32750.000000,31800.000000,32750.000000,27672.908203,209921
2012-03-19,32750.000000,33250.000000,32100.000000,32500.000000,27461.664063,203761
2012-03-20,32500.000000,32850.000000,31950.000000,32350.000000,27334.921875,141641
2012-03-21,31950.000000,31950.000000,30950.000000,31100.000000,26278.697266,425804
2012-03-22,30750.000000,31100.000000,29700.000000,29800.000000,25180.236328,369003
2012-03-23,29700.000000,29950.000000,29050.000000,29800.000000,25180.236328,501644
2012-03-26,30000.000000,30350.000000,29100.000000,29200.000000,24673.251953,220011
2012-03-27,29850.000000,30950.000000,29650.000000,30900.000000,26109.707031,285166
2012-03-28,30900.000000,31100.000000,30300.000000,30550.000000,25813.964844,203457
2012-03-29,30150.000000,30550.000000,29550.000000,30300.000000,25602.720703,190878
2012-03-30,30000.000000,30850.000000,29950.000000,30150.000000,25475.976563,207971
2012-04-02,30500.000000,30900.000000,30050.000000,30150.000000,25475.976563,185378
2012-04-03,30650.000000,30950.000000,30250.000000,30350.000000,25644.968750,248199
2012-04-04,30350.000000,30350.000000,29350.000000,29600.000000,25011.238281,169801
2012-04-05,29250.000000,29400.000000,28800.000000,29150.000000,24631.000000,211833
2012-04-06,29000.000000,29500.000000,28500.000000,28500.000000,24081.767578,232359
2012-04-09,28200.000000,29150.000000,28050.000000,28200.000000,23828.275391,168482
2012-04-10,28150.000000,28500.000000,27550.000000,28300.000000,23912.771484,265097
2012-04-12,28350.000000,29750.000000,28350.000000,29750.000000,25137.986328,263494
2012-04-13,30200.000000,30600.000000,29650.000000,30350.000000,25644.968750,214496
2012-04-16,30100.000000,30450.000000,29750.000000,30150.000000,25475.976563,104411
2012-04-17,30000.000000,31150.000000,30000.000000,30850.000000,26067.457031,231794
2012-04-18,31300.000000,31400.000000,30600.000000,30600.000000,25856.214844,148860
2012-04-19,30600.000000,31250.000000,30550.000000,30900.000000,26109.707031,167784
2012-04-20,30700.000000,30900.000000,30350.000000,30500.000000,25771.716797,115462
2012-04-23,30350.000000,30750.000000,30150.000000,30400.000000,25687.216797,71363
2012-04-24,30050.000000,30100.000000,25850.000000,28700.000000,24250.763672,343147
2012-04-25,28950.000000,29150.000000,28100.000000,28100.000000,23743.777344,167636
2012-04-26,28250.000000,28800.000000,27150.000000,27350.000000,23110.048828,229843
2012-04-27,27700.000000,29200.000000,27600.000000,28800.000000,24335.259766,192266
2012-04-30,28900.000000,30300.000000,28250.000000,30100.000000,25433.728516,196537
2012-05-02,30250.000000,30450.000000,29700.000000,30100.000000,25433.728516,175098
2012-05-03,30100.000000,30350.000000,30000.000000,30200.000000,25518.226563,82729
2012-05-04,30300.000000,30300.000000,29700.000000,29850.000000,25222.480469,112211
2012-05-07,29050.000000,29150.000000,28350.000000,28450.000000,24039.521484,250171
2012-05-08,28800.000000,29250.000000,28350.000000,28500.000000,24081.767578,199576
2012-05-09,28300.000000,28600.000000,27500.000000,27550.000000,23279.042969,266994
2012-05-10,27400.000000,27500.000000,26800.000000,27150.000000,22941.050781,342774
2012-05-11,27150.000000,27550.000000,25850.000000,25850.000000,21842.587891,471545
2012-05-14,26250.000000,26400.000000,25350.000000,26150.000000,22096.076172,231012
2012-05-15,25500.000000,25700.000000,24550.000000,25150.000000,21251.103516,435028
2012-05-16,24650.000000,25050.000000,24000.000000,24200.000000,20448.378906,442500
2012-05-17,24000.000000,24950.000000,24000.000000,24550.000000,20744.123047,333053
2012-05-18,23600.000000,24050.000000,23500.000000,23500.000000,19856.896484,295045
2012-05-21,23650.000000,23950.000000,23050.000000,23250.000000,19645.652344,238571
2012-05-22,23700.000000,24900.000000,23600.000000,24800.000000,20955.361328,281476
2012-05-23,24700.000000,24850.000000,24150.000000,24250.000000,20490.626953,196803
2012-05-24,24200.000000,24800.000000,24100.000000,24450.000000,20659.619141,124030
2012-05-25,24550.000000,25250.000000,24550.000000,25100.000000,21208.855469,182779
2012-05-29,25450.000000,25850.000000,24950.000000,25700.000000,21715.839844,241316
2012-05-30,25950.000000,25950.000000,25500.000000,25800.000000,21800.335938,237335
2012-05-31,25100.000000,25550.000000,25050.000000,25550.000000,21589.093750,197683
2012-06-01,25300.000000,25450.000000,24500.000000,24500.000000,20701.871094,235263
2012-06-04,23300.000000,24100.000000,22750.000000,22850.000000,19307.662109,379842
2012-06-05,23200.000000,23850.000000,22950.000000,23700.000000,20025.888672,230872
2012-06-07,24400.000000,25350.000000,24400.000000,25000.000000,21124.355469,343756
2012-06-08,25100.000000,25800.000000,25050.000000,25500.000000,21546.843750,314114
2012-06-11,25900.000000,26450.000000,25450.000000,26250.000000,22180.576172,178270
2012-06-12,25700.000000,26350.000000,25550.000000,26300.000000,22222.824219,213772
2012-06-13,26150.000000,26700.000000,25800.000000,26600.000000,22476.318359,175723
2012-06-14,26250.000000,26600.000000,25900.000000,26300.000000,22222.824219,194925
2012-06-15,26450.000000,26650.000000,26000.000000,26000.000000,21969.330078,138262
2012-06-18,26800.000000,27750.000000,26550.000000,27300.000000,23067.800781,384820
2012-06-19,27000.000000,27900.000000,26800.000000,27650.000000,23363.539063,162771
2012-06-20,27950.000000,28300.000000,27600.000000,28250.000000,23870.527344,354168
2012-06-21,28150.000000,28200.000000,27500.000000,28000.000000,23659.283203,209230
2012-06-22,27300.000000,27350.000000,26100.000000,26400.000000,22307.322266,445474
2012-06-25,26200.000000,26800.000000,25800.000000,26800.000000,22645.310547,201210
2012-06-26,26400.000000,26650.000000,26000.000000,26100.000000,22053.828125,149400
2012-06-27,26000.000000,26050.000000,24900.000000,25500.000000,21546.843750,297573
2012-06-28,25800.000000,26650.000000,25200.000000,26400.000000,22307.322266,167367
2012-06-29,25500.000000,27150.000000,25500.000000,27000.000000,22814.304688,181845
2012-07-02,27900.000000,27900.000000,27200.000000,27500.000000,23236.792969,262930
2012-07-03,27800.000000,28100.000000,27500.000000,28050.000000,23701.531250,237229
2012-07-04,28150.000000,28400.000000,27300.000000,27750.000000,23448.037109,183729
2012-07-05,27700.000000,28100.000000,27650.000000,27650.000000,23363.539063,137228
2012-07-06,27350.000000,27650.000000,26600.000000,26800.000000,22645.310547,162917
2012-07-09,26600.000000,26750.000000,25900.000000,26150.000000,22096.076172,159414
2012-07-10,26100.000000,26500.000000,25650.000000,25950.000000,21927.083984,218887
2012-07-11,26100.000000,26650.000000,25850.000000,26650.000000,22518.568359,259413
2012-07-12,26650.000000,27400.000000,26450.000000,26550.000000,22434.066406,285241
2012-07-13,27000.000000,27100.000000,26250.000000,27000.000000,22814.304688,321972
2012-07-16,27200.000000,27750.000000,26800.000000,27250.000000,23025.548828,185883
2012-07-17,27300.000000,28100.000000,27200.000000,28050.000000,23701.531250,371301
2012-07-18,28100.000000,28450.000000,27350.000000,27350.000000,23110.048828,343132
2012-07-19,27750.000000,28400.000000,27700.000000,28400.000000,23997.271484,313693
2012-07-20,28700.000000,29100.000000,28300.000000,28950.000000,24462.007813,351195
2012-07-23,28550.000000,28600.000000,27700.000000,28200.000000,23828.275391,155777
2012-07-24,27900.000000,28150.000000,27350.000000,27600.000000,23321.291016,206162
2012-07-25,26950.000000,27350.000000,26400.000000,26700.000000,22560.816406,205987
2012-07-26,27100.000000,29500.000000,26850.000000,28600.000000,24166.263672,330445
2012-07-27,29400.000000,29700.000000,28800.000000,29700.000000,25095.734375,298416
2012-07-30,30050.000000,30150.000000,29050.000000,29200.000000,24673.251953,191311
2012-07-31,29300.000000,30700.000000,29200.000000,30450.000000,25729.468750,415796
2012-08-01,30100.000000,30850.000000,29850.000000,30400.000000,25687.216797,139186
2012-08-02,30400.000000,30750.000000,30000.000000,30300.000000,25602.720703,93311
2012-08-03,29350.000000,29950.000000,29100.000000,29100.000000,24588.751953,136886
2012-08-06,29850.000000,30700.000000,29700.000000,30650.000000,25898.464844,231435
2012-08-07,30700.000000,30750.000000,30000.000000,30100.000000,25433.728516,160319
2012-08-08,30550.000000,31100.000000,30300.000000,30500.000000,25771.716797,272575
2012-08-09,30500.000000,31000.000000,30450.000000,30800.000000,26025.212891,223127
2012-08-10,31000.000000,31400.000000,30700.000000,31000.000000,26194.203125,143727
2012-08-13,31050.000000,31100.000000,30400.000000,30800.000000,26025.212891,119377
2012-08-14,31000.000000,31050.000000,30200.000000,30400.000000,25687.216797,203943
2012-08-16,30400.000000,30700.000000,30050.000000,30350.000000,25644.968750,128740
2012-08-17,30700.000000,31000.000000,30450.000000,30700.000000,25940.710938,144698
2012-08-20,30900.000000,31200.000000,30550.000000,31000.000000,26194.203125,141071
2012-08-21,31100.000000,31200.000000,30300.000000,30400.000000,25687.216797,221751
2012-08-22,30500.000000,30600.000000,29700.000000,29750.000000,25137.986328,162443
2012-08-23,29850.000000,31400.000000,29800.000000,31350.000000,26489.949219,410163
2012-08-24,31150.000000,31200.000000,30400.000000,30950.000000,26151.953125,242062
2012-08-27,31150.000000,31500.000000,30550.000000,31500.000000,26616.691406,266885
2012-08-28,31550.000000,31800.000000,30900.000000,31450.000000,26574.439453,237722
2012-08-29,30950.000000,31300.000000,30350.000000,31000.000000,26194.203125,327216
2012-08-30,30750.000000,30750.000000,29350.000000,29950.000000,25306.984375,450124
2012-08-31,29850.000000,29950.000000,29450.000000,29950.000000,25306.984375,170361
2012-09-03,30200.000000,30400.000000,29300.000000,30250.000000,25560.472656,178995
2012-09-04,30300.000000,30450.000000,29950.000000,30400.000000,25687.216797,146705
2012-09-05,30250.000000,30250.000000,29400.000000,29400.000000,24842.246094,156690
2012-09-06,29500.000000,29650.000000,29100.000000,29550.000000,24968.992188,150203
2012-09-07,30350.000000,30800.000000,30000.000000,30700.000000,25940.710938,308081
2012-09-10,31300.000000,31700.000000,31250.000000,31250.000000,26405.447266,408609
2012-09-11,31500.000000,31900.000000,31300.000000,31800.000000,26870.183594,313523
2012-09-12,32000.000000,34400.000000,32000.000000,33700.000000,28475.634766,856811
2012-09-13,33800.000000,33850.000000,33150.000000,33750.000000,28517.882813,295346
2012-09-14,35550.000000,35550.000000,33750.000000,34050.000000,28771.375000,891829
2012-09-17,34400.000000,35450.000000,34350.000000,34500.000000,29151.609375,498911
2012-09-18,34350.000000,35500.000000,33800.000000,35300.000000,29827.595703,385350
2012-09-19,35400.000000,36000.000000,34900.000000,36000.000000,30419.074219,411853
2012-09-20,36100.000000,36350.000000,35200.000000,35450.000000,29954.343750,359283
2012-09-21,35450.000000,35850.000000,34600.000000,35000.000000,29574.099609,336459
2012-09-24,35100.000000,35100.000000,34100.000000,35000.000000,29574.099609,219225
2012-09-25,34400.000000,34500.000000,33900.000000,34300.000000,28982.617188,298386
2012-09-26,33900.000000,34000.000000,33100.000000,33400.000000,28222.142578,223659
2012-09-27,32900.000000,35100.000000,32850.000000,35100.000000,29658.597656,336530
2012-09-28,35300.000000,35300.000000,34600.000000,35150.000000,29700.845703,177816
2012-10-02,35250.000000,35300.000000,34300.000000,34300.000000,28982.617188,133371
2012-10-04,34300.000000,34700.000000,33850.000000,34650.000000,29278.363281,175999
2012-10-05,34650.000000,35100.000000,33550.000000,35100.000000,29658.597656,256755
2012-10-08,35150.000000,35300.000000,34300.000000,34500.000000,29151.609375,129993
2012-10-09,34800.000000,34850.000000,34100.000000,34850.000000,29447.353516,203200
2012-10-10,34000.000000,34600.000000,33500.000000,33500.000000,28306.640625,200682
2012-10-11,33450.000000,33700.000000,32100.000000,32900.000000,27799.656250,269221
2012-10-12,33050.000000,33100.000000,32100.000000,32100.000000,27123.675781,193306
2012-10-15,32250.000000,32650.000000,31050.000000,31300.000000,26447.697266,228256
2012-10-16,31400.000000,33250.000000,31400.000000,33250.000000,28095.398438,203124
2012-10-17,32800.000000,33200.000000,32050.000000,32100.000000,27123.675781,433859
2012-10-18,32200.000000,33050.000000,32200.000000,32800.000000,27715.156250,243206
2012-10-19,33000.000000,33100.000000,32350.000000,32700.000000,27630.660156,109344
2012-10-22,31700.000000,32300.000000,31600.000000,31850.000000,26912.431641,276084
2012-10-23,31900.000000,32300.000000,31350.000000,31600.000000,26701.189453,220570
2012-10-24,30900.000000,31300.000000,30650.000000,30950.000000,26151.953125,340850
2012-10-25,30600.000000,31000.000000,29450.000000,29850.000000,25222.480469,368677
2012-10-26,29850.000000,30400.000000,29150.000000,29350.000000,24799.996094,228058
2012-10-29,29750.000000,30450.000000,29750.000000,30200.000000,25518.226563,217449
2012-10-30,31250.000000,31500.000000,30650.000000,30850.000000,26067.457031,262697
2012-10-31,31400.000000,32000.000000,31200.000000,31800.000000,26870.183594,219520
2012-11-01,31850.000000,32250.000000,31400.000000,31600.000000,26701.189453,175546
2012-11-02,32200.000000,33000.000000,32000.000000,33000.000000,27884.152344,230709
2012-11-05,32950.000000,33250.000000,31900.000000,32250.000000,27250.421875,214339
2012-11-06,32100.000000,33650.000000,31350.000000,33200.000000,28053.144531,267401
2012-11-07,33300.000000,34350.000000,32800.000000,34300.000000,28982.617188,334235
2012-11-08,33500.000000,33900.000000,33350.000000,33400.000000,28222.142578,215538
2012-11-09,32800.000000,33200.000000,32300.000000,32700.000000,27630.660156,231261
2012-11-12,33150.000000,34050.000000,32750.000000,33200.000000,28053.144531,218941
2012-11-13,33550.000000,34100.000000,32050.000000,32100.000000,27123.675781,256655
2012-11-14,32100.000000,33050.000000,32100.000000,32800.000000,27715.156250,130472
2012-11-15,32500.000000,32900.000000,31700.000000,32400.000000,27377.164063,204785
2012-11-16,32400.000000,32500.000000,31000.000000,31550.000000,26658.941406,250347
2012-11-19,31700.000000,32650.000000,31650.000000,32000.000000,27039.177734,123480
2012-11-20,32800.000000,33200.000000,32200.000000,32550.000000,27503.914063,187257
2012-11-21,32750.000000,32800.000000,31350.000000,31950.000000,26996.929688,194396
2012-11-22,32300.000000,32600.000000,31700.000000,31750.000000,26827.935547,100053
2012-11-23,32250.000000,32350.000000,31750.000000,32250.000000,27250.421875,118653
2012-11-26,32600.000000,32850.000000,32350.000000,32700.000000,27630.660156,128233
2012-11-27,32850.000000,34000.000000,32700.000000,34000.000000,28729.128906,369469
2012-11-28,33500.000000,33900.000000,32500.000000,32500.000000,27461.664063,225412
2012-11-29,33050.000000,34200.000000,32850.000000,34000.000000,28729.128906,400632
2012-11-30,34150.000000,34850.000000,33600.000000,33800.000000,28560.130859,260426
2012-12-03,34100.000000,34500.000000,33150.000000,33800.000000,28560.130859,200174
2012-12-04,33500.000000,33800.000000,33050.000000,33100.000000,27968.648438,225122
2012-12-05,32900.000000,34350.000000,32850.000000,34200.000000,28898.119141,297346
2012-12-06,34350.000000,34900.000000,33800.000000,34300.000000,28982.617188,246610
2012-12-07,34450.000000,35200.000000,34000.000000,34650.000000,29278.363281,342151
2012-12-10,34700.000000,35200.000000,34400.000000,34950.000000,29531.851563,242482
2012-12-11,35000.000000,35250.000000,34650.000000,35250.000000,29785.347656,248685
2012-12-12,35450.000000,35900.000000,34400.000000,35000.000000,29574.099609,376377
2012-12-13,34650.000000,35150.000000,34250.000000,34700.000000,29320.613281,202012
2012-12-14,34500.000000,34500.000000,33700.000000,34050.000000,28771.375000,253037
2012-12-17,34050.000000,34600.000000,33850.000000,33850.000000,28602.378906,179250
2012-12-18,34200.000000,34600.000000,34100.000000,34450.000000,29109.365234,212624
2012-12-20,34450.000000,34650.000000,33950.000000,34250.000000,28940.367188,187615
2012-12-21,33950.000000,34150.000000,32500.000000,32650.000000,27588.412109,438811
2012-12-24,32700.000000,33100.000000,32150.000000,32450.000000,27419.416016,229124
2012-12-26,32500.000000,33350.000000,32500.000000,33050.000000,27926.402344,238711
2012-12-27,33050.000000,33350.000000,32800.000000,33200.000000,28440.382813,126228
2012-12-28,33000.000000,33700.000000,33000.000000,33600.000000,28783.037109,128956
2013-01-02,34100.000000,34200.000000,33550.000000,34000.000000,29125.693359,153814
2013-01-03,34400.000000,34550.000000,33350.000000,33600.000000,28783.037109,287480
2013-01-04,33700.000000,33850.000000,32350.000000,32650.000000,27969.232422,265421
2013-01-07,33000.000000,33050.000000,32000.000000,32550.000000,27883.568359,212652
2013-01-08,32400.000000,32750.000000,31750.000000,31950.000000,27369.583984,255806
2013-01-09,31950.000000,32500.000000,31950.000000,32250.000000,27626.576172,119624
2013-01-10,32300.000000,32750.000000,32250.000000,32750.000000,28054.896484,198257
2013-01-11,33050.000000,33100.000000,32350.000000,32950.000000,28226.224609,218312
2013-01-14,33000.000000,33000.000000,31850.000000,31850.000000,27283.923828,217095
2013-01-15,31850.000000,32250.000000,31500.000000,31700.000000,27155.425781,124597
2013-01-16,31700.000000,32050.000000,30650.000000,30800.000000,26384.453125,273332
2013-01-17,31000.000000,31300.000000,30400.000000,30450.000000,26084.626953,158454
2013-01-18,30750.000000,30900.000000,30300.000000,30900.000000,26470.117188,327886
2013-01-21,30850.000000,31650.000000,30850.000000,31500.000000,26984.099609,144797
2013-01-22,31550.000000,31550.000000,30450.000000,30650.000000,26255.957031,392245
2013-01-23,30550.000000,30950.000000,30100.000000,30750.000000,26341.621094,268589
